ArchetypeName, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, RotationW, YmapFile
prop_plant_palm_01b, 927.964966, 32.22291, 112.586823, 0, 0, 0.7933535, 0.60876137, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_12_strm_1.ymap
prop_plant_palm_01b, 931.2432, 37.4016533, 112.586823, 0, 0, -0.6087614, 0.7933534, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_12_strm_1.ymap
prop_plant_palm_01b, 934.0957, 42.04997, 112.586823, 0, 0, 0.999048233, 0.0436200164, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_12_strm_1.ymap
prop_plant_palm_01b, 943.4709, 56.958065, 112.586823, 0, 0, -0.6087614, 0.7933534, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_12_strm_1.ymap
prop_plant_palm_01b, 940.193, 51.7793236, 112.586823, 0, 0, 0.7933535, 0.60876137, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_12_strm_1.ymap
prop_plant_palm_01b, 937.3404, 47.13101, 112.586823, 0, 0, -0.0436190143, 0.999048233, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_12_strm_1.ymap
prop_plant_palm_01b, 914.490845, 13.08317, 112.586823, 0, 0, 0.999048233, 0.0436200164, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_12_strm_1.ymap
prop_plant_palm_01b, 915.403137, 14.77408, 112.586823, 0, 0, 0.17364794, 0.9848078, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_12_strm_1.ymap
prop_plant_palm_01b, 916.884033, 16.8053818, 112.588013, 0, 0, 0.6087614, 0.7933534, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_12_strm_1.ymap
prop_plant_palm_01b, 946.3236, 61.60638, 112.586823, 0, 0, 0.999048233, 0.0436200164, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_12_strm_2.ymap
prop_tree_cedar_02, 1412.17542, -2607.509, 40.8215179, 0, 0, 0.933353364, 0.358959079, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1413.74829, -2602.58569, 47.0205536, -0.0310719982, 0.0186219979, 0.51374, 0.857180834, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1417.21265, -2601.64917, 47.1626434, -0.00565200439, 0.00342200254, 0.517953336, 0.8553834, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1416.5332, -2604.46729, 47.1223755, -0.0100049991, 0.006528999, 0.54647696, 0.837388933, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_03, 1426.28638, -2630.51563, 45.07306, 0, 0, 0, 1, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_birch_03b, 1421.38, -2585.37671, 46.79235, 0, 0, 0, 1, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_birch_03b, 1416.90454, -2599.35815, 46.4851456, 0, 0, 0.945402861, 0.325903982, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_birch_03b, 1470.83337, -2593.85938, 47.8569946, 0, 0, -0.2579981, 0.966145456, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_birch_03b, 1467.49512, -2621.22168, 47.66358, 0, 0, 0.311906, 0.950112939, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1492.457, -2646.63672, 40.4920044, -0.008914998, 0.135306984, 0.9699448, 0.202038959, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_birch_03b, 1428.7384, -2611.454, 46.60691, 0, 0, -0.2579981, 0.966145456, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1493.20544, -2656.13281, 38.2557831, 0.114669956, -0.0524109825, -0.6556278, 0.744483769, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1435.77124, -2674.00244, 38.686554, -0.0360430032, -0.042789, -0.190261051, 0.9801381, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_03, 1494.84668, -2657.15527, 37.6706543, -0.07366004, 0.0266110115, -0.5208852, 0.85002625, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_02, 1425.649, -2620.29346, 40.8215179, 0, 0, 0.933353364, 0.358959079, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_03, 1421.833, -2619.151, 44.9636078, 0, 0, 0.580703437, 0.8141152, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1439.50879, -2621.471, 47.40902, -0.0256990157, 0.009959006, 0.361209184, 0.9320774, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1436.138, -2621.30835, 47.2821579, -0.0405330062, 0.0158860032, 0.364554048, 0.930164, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1438.541, -2623.357, 47.30551, -0.036991, 0.012858999, 0.328091, 0.943834, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1463.37427, -2619.96875, 47.8576431, -0.0186939985, -0.006853999, -0.344182, 0.9386918, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1463.76587, -2616.436, 47.855545, -0.0121959988, -0.005178, -0.390760958, 0.9203968, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1448.50732, -2624.97217, 47.44497, -0.0322619937, 0.005096999, 0.155980974, 0.98721987, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1440.99438, -2622.06152, 47.4432144, -0.024723, 0.00846, 0.323650032, 0.945816, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_02, 1495.896, -2715.129, 2.52272, 0.01919399, 0.06429397, 0.793029666, 0.6054767, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1424.16309, -2714.09131, 27.7207642, -0.0246789958, -0.129023984, 0.987762868, -0.08407299, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_03, 1403.90381, -2682.98047, 28.2904816, 0, 0, -0.125928029, 0.9920394, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1326.41968, -2697.36523, 14.1549072, -0.07108598, -0.0851479843, 0.8705808, 0.4793599, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1319.1803, -2695.2085, 12.5024719, -0.173868954, 0.08573698, -0.07305198, 0.978305757, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_eng_oak_01, 1586.033, -2655.22363, 37.83087, 0, 0, -0.23238495, 0.9726239, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1591.8418, -2682.443, 30.75615, 0.06957503, 0.08002403, 0.105846047, 0.9887123, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1591.30383, -2682.602, 30.8645935, 0.02167599, -0.09109797, 0.8724227, -0.4796978, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_bush_lrg_04d, 1590.19653, -2637.93262, 41.26416, -0.0171869937, -0.04709298, 0.9112677, 0.408751875, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1544.28638, -2686.852, 29.70549, -0.0390630066, 0.002632001, 0.6095071, 0.791813254, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_02, 1448.14014, -2699.045, 26.5248566, -0.0567469932, 0.035803996, -0.369467974, 0.926817834, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_02, 1448.79175, -2706.44922, 22.8105011, -0.07958504, -0.034752015, 0.9198994, 0.382418156, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_03, 1457.40845, -2704.90625, 28.6257477, 0, 0, 0.8876025, -0.460610271, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_02, 1441.46118, -2688.72217, 32.5679626, 0, 0, -0.343225956, 0.939252853, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_bush_lrg_04d, 1488.18091, -2631.73633, 44.09787, -0.02063801, -0.0215290114, 0.294969171, 0.9550412, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_02, 1499.67212, -2672.525, 32.6705933, 0, 0, -0.444773167, 0.895643234, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1525.31628, -2654.774, 37.58786, 0.112530008, -0.032750003, -0.163914, 0.979487956, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1498.66711, -2673.5752, 32.82425, 0.0512290038, 0.05947701, 0.245827019, 0.96613, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1517.19128, -2685.7417, 25.2315063, 0.0457559861, -0.00564899854, -0.451200873, 0.891230762, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1526.57434, -2648.00586, 39.3300629, 0.0194240063, 0.09802403, 0.9852532, 0.13888903, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_02, 1500.18677, -2657.5835, 37.211853, 0, 0, 0.875390232, 0.483417124, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_03, 1508.52222, -2671.851, 31.6407013, 0, 0, 0.9330087, -0.3598539, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_03, 1400.7522, -2650.38672, 37.0351563, -0.04426199, -0.0247589964, -0.125765964, 0.9907627, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_bush_lrg_04d, 1399.31128, -2657.455, 32.2083435, -0.176236942, 0.110857956, 0.06656398, 0.9758178, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_03, 1392.83765, -2662.21875, 29.2993317, 0, 0, 0.7690163, 0.639229238, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_03, 1396.91089, -2670.58, 27.4598846, 0, 0, 0.998835266, -0.04825101, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_eng_oak_01, 1395.14771, -2674.745, 26.8557129, 0, 0, -0.23238495, 0.9726239, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_02, 1385.2356, -2669.82861, 27.1303558, 0, 0, -0.125928029, 0.9920394, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1260.80847, -2631.30518, 37.72592, 0.04732301, 0.05762702, 0.893405259, 0.4430201, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_02, 1296.636, -2682.037, 16.8648529, 0.044554, 0.00150400028, 0.906319141, 0.420236021, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_03, 1295.30713, -2681.753, 16.4216156, -0.00625300268, 0.04931202, -0.487701237, 0.871594369, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_03, 1302.02417, -2667.5083, 28.1546173, -0.08915201, -0.0262460019, 0.8785591, 0.468505085, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_03, 1288.614, -2668.48828, 19.254837, 0.010733, 0.069412, -0.485685974, 0.871307, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1294.62231, -2684.356, 15.3545532, -0.010549996, -0.0120119955, 0.996834636, 0.07787997, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1246.481, -2654.21924, 24.1192017, -0.117251053, 0.0393090174, -0.3254941, 0.9374223, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1294.89978, -2683.18726, 16.0002441, -0.0191849973, 0.04587199, -0.506554961, 0.8607728, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_eng_oak_01, 1294.60327, -2666.51758, 24.6659851, 0, 0, -0.125978976, 0.992032945, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1398.05566, -2695.688, 22.1141357, -0.12569198, -0.0767959952, 0.9449999, -0.292025983, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1401.9469, -2689.20581, 26.434021, 0.009989, 0.105024017, -0.222996026, 0.969093859, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1493.803, -2656.92139, 38.0522, 0.0277380086, 0.0706320256, -0.591102242, 0.8030192, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1498.72131, -2673.203, 32.93976, 0.04525901, -0.06806502, 0.74833715, -0.6582632, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1439.88159, -2686.02051, 33.7745056, 0.0399139859, 0.04765098, 0.2881169, 0.9555757, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1494.14124, -2709.0647, 5.442413, -0.0431520231, -0.0140220076, -0.149306089, 0.987749457, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1448.12927, -2721.966, 13.8754272, -0.0131090032, -0.126710027, 0.958490252, 0.255087048, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1494.12207, -2712.11353, 4.016266, 0.0119809955, 0.0103869969, 0.349664867, 0.936740637, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1446.94507, -2712.099, 21.0717773, -0.0198850073, -0.0504400171, 0.494071215, 0.867729247, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1516.1825, -2686.387, 25.1411743, 0.009051001, 0.003039, -0.08992301, 0.995902956, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1288.85864, -2668.57251, 19.6816864, -0.09295098, 0.023055993, 0.5886479, 0.8026968, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1248.77161, -2652.191, 25.703949, 0.0536009856, -0.106188983, 0.9129488, -0.3903529, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1447.90051, -2721.32471, 14.5467987, 0.0684069842, -0.135283962, 0.946750641, -0.2840459, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1545.70764, -2685.31323, 30.90129, -0.00408599852, -0.0155269941, 0.8848287, -0.4656398, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_01, 1540.78271, -2682.023, 30.45906, -0.0303539988, 0.006109999, 0.462548971, 0.8860529, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1245.637, -2655.08374, 23.3512573, -0.0609950125, -0.0467580073, 0.569157064, 0.8186291, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1318.38708, -2693.93945, 13.2922668, 0.101892985, -0.230771974, 0.699283957, -0.6688529, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1366.36548, -2661.69287, 30.9138031, -0.0417689979, -0.048845, 0.666691, 0.7425581, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1384.32507, -2667.711, 28.3269348, 0.0512039959, 0.0201589968, 0.230370954, 0.9715457, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1399.78735, -2691.297, 24.52127, -0.0810340345, 0.00353300059, 0.950170338, 0.300994128, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1365.67383, -2664.344, 28.6471252, -0.104305021, -0.0550050065, 0.573199034, 0.810887039, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1458.98474, -2704.286, 30.9221344, -0.0526510179, -0.134266049, 0.7456622, -0.6505293, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1437.9397, -2683.787, 35.06343, 0.0288989972, 0.000474999717, -0.572223961, 0.8195879, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_cedar_s_02, 1525.84448, -2649.25513, 39.0364838, 0.121073946, -0.04975198, -0.32425186, 0.936870635, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_0.ymap
prop_tree_lficus_03, 1665.52515, -2468.1, 82.86008, -0.03841402, -0.01907901, 0.998967469, 0.0149810063, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_1.ymap
prop_tree_lficus_06, 1685.51953, -2470.74438, 84.02191, -0.06947999, 0.07629499, -0.115644969, 0.987915933, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_1.ymap
prop_tree_lficus_05, 1675.11584, -2490.18433, 79.46188, -0.0738389939, 0.006314999, 0.191473976, 0.978695869, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_1.ymap
prop_tree_lficus_05, 1682.81848, -2461.38184, 85.96494, 0, 0, 0.933673739, 0.3581249, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_1.ymap
prop_tree_cedar_s_02, 1638.53088, -2597.61621, 53.52767, -0.0170429982, 0.0480819941, 0.977088869, -0.206627965, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_1.ymap
prop_tree_cedar_s_02, 1639.68762, -2611.151, 48.8009262, -0.00270999968, -0.00655799871, 0.762323856, 0.647156954, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_1.ymap
prop_tree_cedar_s_01, 1651.25049, -2604.31738, 50.00451, 0.0004059998, 0.00269799866, 0.988868535, -0.148766935, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_1.ymap
prop_tree_cedar_02, 1656.37012, -2580.54541, 57.332962, 0.0200440083, -0.0360620171, 0.8733164, -0.4854032, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_1.ymap
prop_tree_eng_oak_01, 1638.95459, -2595.23828, 54.13321, 0, 0, -0.125978976, 0.992032945, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_1.ymap
prop_tree_cedar_03, 1653.124, -2607.44678, 48.29715, 0.044554, 0.00150400028, 0.906319141, 0.420236021, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_1.ymap
prop_tree_birch_03b, 1636.72729, -2547.67334, 70.90694, 0, 0, 0.937297642, -0.348529845, update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\hei_ch3_13_critical_1.ymap
